PNR Number: 4652_20221101_1_2889_18				Train Number :4652				Date of Journey:2022-11-01
aWYDAzlTLM                  				SL2559				19				SU
qzyeueWCtB                  				SL2559				20				LB
wOyzAiMuCcB                 				SL2559				21				MB
ArPs                        				SL2559				22				UB
shOnns                      				SL2559				23				LB
CDT                         				SL2559				24				MB
ouNrOcrWd                   				SL2560				1				LB
gqI                         				SL2560				2				MB
y                           				SL2560				3				UB
Atm                         				SL2560				4				LB
BbdjIrD                     				SL2560				5				MB
dNNdJCsGKx                  				SL2560				6				UB
QQTmHyzwHjoYoDYQ            				SL2560				7				SL
ObFbAsKv                    				SL2560				8				SU
MdQ                         				SL2560				9				LB
zOHAIQsIDSq                 				SL2560				10				MB
CDMrEYlPgG                  				SL2560				11				UB
EqFUiyEoJvXrWsr             				SL2560				12				LB
GLKHFlpABSn                 				SL2560				13				MB
oPu                         				SL2560				14				UB




PNR Number: 22517_20221101_0_2727_23				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

GNIyxWb                     				SL2727				23				LB
ZXgyASSkbcDcZQKh            				SL2727				24				MB
pVYbLea                     				SL2728				1				LB
YB                          				SL2728				2				MB
cXIGmG                      				SL2728				3				UB
V                           				SL2728				4				LB
HAVQvy                      				SL2728				5				MB
XOSfX                       				SL2728				6				UB
JQVq                        				SL2728				7				SL
JDYVR                       				SL2728				8				SU
bSHxdFUsV                   				SL2728				9				LB
jYXKvK                      				SL2728				10				MB
yuBCjWaVWV                  				SL2728				11				UB
nErlQsZf                    				SL2728				12				LB
kEFSKL                      				SL2728				13				MB
yHBGYMrIqQcKZln             				SL2728				14				UB
FaPHirkTKjuvgZn             				SL2728				15				LB
VYo                         				SL2728				16				MB
XUfjtXcUumqSBqB             				SL2728				17				UB
qeLBYHPSjegH                				SL2728				18				SL
sdjM                        				SL2728				19				SU
JIPGsbNouN                  				SL2728				20				LB
phwZQN                      				SL2728				21				MB
NXi                         				SL2728				22				UB
hioLaiONBgK                 				SL2728				23				LB
ECpvVAxRJ                   				SL2728				24				MB
hIjYnrROhLSYhZj             				SL2729				1				LB
qlr                         				SL2729				2				MB
rub                         				SL2729				3				UB
AsILzVwMMpROcqx             				SL2729				4				LB
INKgjQbn                    				SL2729				5				MB
eEPJAOqnxDrWUH              				SL2729				6				UB
ceqssGSoYW                  				SL2729				7				SL
TFb                         				SL2729				8				SU
UMrHV                       				SL2729				9				LB
KBGGkCdiP                   				SL2729				10				MB




PNR Number: 4652_20221101_0_2562_21				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

LyvfWToy                    				SL2562				21				MB
uGOwFHJgjHZ                 				SL2562				22				UB
uRcAfwh                     				SL2562				23				LB
XdFeDWBcMfgpAoem            				SL2562				24				MB
bj                          				SL2563				1				LB
gaTzJDlIrH                  				SL2563				2				MB
rvvfr                       				SL2563				3				UB
wJw                         				SL2563				4				LB
xfilEIAKt                   				SL2563				5				MB
PcmooIlRMY                  				SL2563				6				UB
TFfYipFedAtbPlq             				SL2563				7				SL
CnWIRHvBS                   				SL2563				8				SU
LZkBOrYIBlN                 				SL2563				9				LB
XsWF                        				SL2563				10				MB
vjlNNaqUF                   				SL2563				11				UB
LMIKQJXOrdmKn               				SL2563				12				LB




PNR Number: 4652_20221101_1_3663_1				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ShHRsLZwoI                  				AC3663				1				UB
xz                          				AC3663				2				SL
iKvyRBALJ                   				AC3663				3				SU
TRtdpNzV                    				AC3663				4				LB
bbLVSTg                     				AC3663				5				LB
pfD                         				AC3663				6				UB
CmNzh                       				AC3663				7				UB
abp                         				AC3663				8				SL
ge                          				AC3663				9				SU
OMUXMTsXhP                  				AC3663				10				LB
IimEXZZJr                   				AC3663				11				LB
zosc                        				AC3663				12				UB
LIvpa                       				AC3663				13				UB
IG                          				AC3663				14				SL
TAVkHXDCiUtFq               				AC3663				15				SU
rAOO                        				AC3663				16				LB
jVZoES                      				AC3663				17				LB
p                           				AC3663				18				UB
rb                          				AC3664				1				UB
ccKMpPDrfu                  				AC3664				2				SL
ySPJwWddXInQ                				AC3664				3				SU
Vh                          				AC3664				4				LB
Qa                          				AC3664				5				LB
VwXpwUJdIvvjzma             				AC3664				6				UB
rnjJErWvNj                  				AC3664				7				UB
zSKCctD                     				AC3664				8				SL
SorAjvz                     				AC3664				9				SU
SOyZdbAr                    				AC3664				10				LB
VAmz                        				AC3664				11				LB




PNR Number: 4652_20221101_0_2573_13				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

vVzuX                       				SL2573				13				MB
xTcVlJTcrty                 				SL2573				14				UB
FdtYmuipzWnRFY              				SL2573				15				LB
SlrWllMNBEx                 				SL2573				16				MB
l                           				SL2573				17				UB
TvVpRdecabv                 				SL2573				18				SL
ePuPLeXFpGpsP               				SL2573				19				SU
aigtEaXJ                    				SL2573				20				LB
Vahs                        				SL2573				21				MB
Snzxi                       				SL2573				22				UB
CXRcaiMd                    				SL2573				23				LB
wsvXlux                     				SL2573				24				MB
ccuOTKATVApcNg              				SL2574				1				LB
QSHWxJBwjLMv                				SL2574				2				MB
WnSGUoMxrK                  				SL2574				3				UB
Irbpae                      				SL2574				4				LB
mpGNjDyAGwJEr               				SL2574				5				MB
xNW                         				SL2574				6				UB
MohZ                        				SL2574				7				SL
g                           				SL2574				8				SU
Knpz                        				SL2574				9				LB
jLiIUDE                     				SL2574				10				MB
VKzciWptr                   				SL2574				11				UB
sPVPieqXyS                  				SL2574				12				LB
cVet                        				SL2574				13				MB
hm                          				SL2574				14				UB
afISrMDgUt                  				SL2574				15				LB
FPaGNjOKAYnU                				SL2574				16				MB
tEVJJGn                     				SL2574				17				UB
QmwGGvkvxHfoKCIt            				SL2574				18				SL
FYYbFs                      				SL2574				19				SU
wqqXXjCp                    				SL2574				20				LB
OU                          				SL2574				21				MB
KfFVslDhrY                  				SL2574				22				UB
ol                          				SL2574				23				LB




PNR Number: 22517_20221101_0_2748_16				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

A                           				SL2748				16				MB
lb                          				SL2748				17				UB
nFgWO                       				SL2748				18				SL
rrEACczMKXothYe             				SL2748				19				SU
RpbVuWK                     				SL2748				20				LB
m                           				SL2748				21				MB




PNR Number: 4652_20221101_1_3671_4				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XnpJpfnHSc                  				AC3671				4				LB
H                           				AC3671				5				LB
VKmvYDCj                    				AC3671				6				UB
lWVgmLvSoUqoGZH             				AC3671				7				UB
qKW                         				AC3671				8				SL
wFJ                         				AC3671				9				SU
XNZzVDfHmq                  				AC3671				10				LB
GmCCkCgRfMrvsTtr            				AC3671				11				LB
Bhgbr                       				AC3671				12				UB
tcngSRYqpfo                 				AC3671				13				UB
ZJfysbm                     				AC3671				14				SL
I                           				AC3671				15				SU
xHpBeS                      				AC3671				16				LB
XHtOGl                      				AC3671				17				LB
TzjirRAL                    				AC3671				18				UB
HYdRPmpNLnfTua              				AC3672				1				UB
RMJbU                       				AC3672				2				SL
Ur                          				AC3672				3				SU
QcBgNrfRAjaUpRi             				AC3672				4				LB
INvHBa                      				AC3672				5				LB
kCPvW                       				AC3672				6				UB
vDGiF                       				AC3672				7				UB
GEWIAuLJBLjgkFgx            				AC3672				8				SL




PNR Number: 4652_20221101_1_3672_9				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

cRYRtBIcA                   				AC3672				9				SU
OLdciiCG                    				AC3672				10				LB
meDacGRX                    				AC3672				11				LB
diIXy                       				AC3672				12				UB
mLGXAFcLqxNw                				AC3672				13				UB
p                           				AC3672				14				SL
oWXhznO                     				AC3672				15				SU
CukUDnKOl                   				AC3672				16				LB
P                           				AC3672				17				LB
ptUqJbbtBHLDBW              				AC3672				18				UB
MHhKwvXh                    				AC3673				1				UB
haTokEDfwnVyX               				AC3673				2				SL
sAFHgHeaGCR                 				AC3673				3				SU
BFP                         				AC3673				4				LB
YbdHqH                      				AC3673				5				LB
TKMdM                       				AC3673				6				UB
FcwQWqTSYeqYyxHh            				AC3673				7				UB
zib                         				AC3673				8				SL
wuvO                        				AC3673				9				SU
pAQbaC                      				AC3673				10				LB
tgmHL                       				AC3673				11				LB
btaQ                        				AC3673				12				UB
IMDQFtnZutTmnFww            				AC3673				13				UB
dxeWdGUUSTuio               				AC3673				14				SL
rLJWXYlxJgIe                				AC3673				15				SU
TGa                         				AC3673				16				LB
eJLjSUgLow                  				AC3673				17				LB
lgQtYFa                     				AC3673				18				UB
jonLUriLqsRDsD              				AC3674				1				UB
jIaPBeB                     				AC3674				2				SL
TEuAYIxhJAu                 				AC3674				3				SU
ZGrBnNbshw                  				AC3674				4				LB
mlQu                        				AC3674				5				LB
YzQOiIsb                    				AC3674				6				UB




PNR Number: 22517_20221101_0_2756_6				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XGhBVx                      				SL2756				6				UB
kArqsApo                    				SL2756				7				SL
MSYr                        				SL2756				8				SU
sPvqpNbkxNJLK               				SL2756				9				LB
kbEbBPd                     				SL2756				10				MB
T                           				SL2756				11				UB
Sk                          				SL2756				12				LB
kaMloAzgXJo                 				SL2756				13				MB
