PNR Number: 4652_20221101_1_2912_9				Train Number :4652				Date of Journey:2022-11-01
JyCwraMSAmmv                				SL2474				17				UB
ijpiZIQhnQsYp               				SL2474				18				SL
qIxi                        				SL2474				19				SU
QaBirYjkyexr                				SL2474				20				LB
vxzsIZrKxgLf                				SL2474				21				MB
rlZvABOzHdfWKQ              				SL2474				22				UB
zCsYYYTRAhbmfX              				SL2474				23				LB
DiNmxOR                     				SL2474				24				MB
XSCdUENMCfMJxP              				SL2475				1				LB
PLmIDRvJeG                  				SL2475				2				MB
HZwUPhltf                   				SL2475				3				UB
HooYtwrEACAnnxee            				SL2475				4				LB
qEQggnYwVP                  				SL2475				5				MB
jlePgAHdyUtQ                				SL2475				6				UB
UJ                          				SL2475				7				SL
FWbpl                       				SL2475				8				SU
UHoi                        				SL2475				9				LB
DzsejOCXZBlCStEb            				SL2475				10				MB




PNR Number: 22517_20221101_1_3505_6				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

MAQ                         				AC3505				6				UB
RjvxG                       				AC3505				7				UB
sXXvfWetiwBsbLK             				AC3505				8				SL
CNAIT                       				AC3505				9				SU
MMzWikZPAkVnIaY             				AC3505				10				LB
GzWCo                       				AC3505				11				LB
k                           				AC3505				12				UB
veuyx                       				AC3505				13				UB
XSBHPlqVP                   				AC3505				14				SL
LQo                         				AC3505				15				SU
zzvtCeC                     				AC3505				16				LB
crAPHCdbgN                  				AC3505				17				LB
zucLx                       				AC3505				18				UB
FMFLBBVQUOVC                				AC3506				1				UB
gxlYrcrihWWrqDm             				AC3506				2				SL
RMH                         				AC3506				3				SU
GEu                         				AC3506				4				LB
HbCrQBSlZbf                 				AC3506				5				LB
pz                          				AC3506				6				UB
FBbGof                      				AC3506				7				UB
VqjEEzhNdEKMrun             				AC3506				8				SL
hJnMEC                      				AC3506				9				SU
CLwzHZAIJgkTCfD             				AC3506				10				LB
yjhIbDJ                     				AC3506				11				LB
yrjJ                        				AC3506				12				UB
lHWHQQBwkRe                 				AC3506				13				UB
lhEBTewWK                   				AC3506				14				SL
bkaa                        				AC3506				15				SU
cYBaHvW                     				AC3506				16				LB
VBEDMj                      				AC3506				17				LB




PNR Number: 22517_20221101_1_3507_5				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

SkPicEnSFuHHstG             				AC3507				5				LB
YPD                         				AC3507				6				UB
DRuYWWmIKWcVG               				AC3507				7				UB
QBSkOVfgh                   				AC3507				8				SL
plSPWScOWISrhNx             				AC3507				9				SU
FguOBBbghW                  				AC3507				10				LB
QeTkrpMammYogbY             				AC3507				11				LB
abQ                         				AC3507				12				UB
UrJlbDvtXvqzFLV             				AC3507				13				UB
YmUguefpFaUUOU              				AC3507				14				SL




PNR Number: 22517_20221101_1_3507_15				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

kvUjTDJkEbsefOkg            				AC3507				15				SU
MHFGQo                      				AC3507				16				LB




PNR Number: 22517_20221101_0_2635_19				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

UWfjVo                      				SL2635				19				SU
U                           				SL2635				20				LB
ndmuhaza                    				SL2635				21				MB
kSubaAmiCrWqYoCX            				SL2635				22				UB
OVuoZTCdXlQfs               				SL2635				23				LB
izDWnl                      				SL2635				24				MB
I                           				SL2636				1				LB
DXeFsKVqiGhXjaD             				SL2636				2				MB
ddMkjgM                     				SL2636				3				UB
IjPs                        				SL2636				4				LB
wiDSULbLhjYXLy              				SL2636				5				MB
HwrbPiw                     				SL2636				6				UB
MLgLTwhXYTGYVW              				SL2636				7				SL
y                           				SL2636				8				SU
HBiMmdtJIowkjPqt            				SL2636				9				LB
ZlJdlLvOIsOczDer            				SL2636				10				MB
YLHheUSuCmELFJL             				SL2636				11				UB
BQMzKVKEoKCJgYtj            				SL2636				12				LB
HIVjLnB                     				SL2636				13				MB
r                           				SL2636				14				UB
dntcGPPp                    				SL2636				15				LB
YAgliM                      				SL2636				16				MB
KKXDcdiror                  				SL2636				17				UB
rYLwN                       				SL2636				18				SL
terXxmjbiMOFvB              				SL2636				19				SU
fy                          				SL2636				20				LB
iYgygGHOxXCPnuh             				SL2636				21				MB
OccP                        				SL2636				22				UB
azNjPVcwCTqRS               				SL2636				23				LB




PNR Number: 22517_20221101_0_2636_24				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

LAGvFbxiLlqOQvn             				SL2636				24				MB
kyUdrqyVJttoUrG             				SL2637				1				LB
u                           				SL2637				2				MB
PYfYz                       				SL2637				3				UB
okCmL                       				SL2637				4				LB
fyRffZXHUfpCrc              				SL2637				5				MB
eRKUUYGVSjdSo               				SL2637				6				UB
QSaq                        				SL2637				7				SL




PNR Number: 22517_20221101_1_3552_17				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

XKo                         				AC3552				17				LB
iIj                         				AC3552				18				UB
JKgnkMC                     				AC3553				1				UB
E                           				AC3553				2				SL
bLJQDiKoggo                 				AC3553				3				SU
YRtnzQQm                    				AC3553				4				LB
oJ                          				AC3553				5				LB
UiGvZjyfePJ                 				AC3553				6				UB
BLpAnWJHrKA                 				AC3553				7				UB




PNR Number: 22517_20221101_1_3553_8				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

JsxNyHTKzR                  				AC3553				8				SL
mhZJxFhQ                    				AC3553				9				SU
slQtanQQwb                  				AC3553				10				LB
UlatEafw                    				AC3553				11				LB
wylcyjEA                    				AC3553				12				UB
iLb                         				AC3553				13				UB
MGCBSvGYD                   				AC3553				14				SL
WStBGDjUTD                  				AC3553				15				SU
bhBlHkjPmjwbNP              				AC3553				16				LB
IbdmEfYwZDtcSlj             				AC3553				17				LB
xCSLrARv                    				AC3553				18				UB
AlCUFadJixXcp               				AC3554				1				UB
mettvgs                     				AC3554				2				SL
RzgteZqoSjEyX               				AC3554				3				SU
nn                          				AC3554				4				LB
ZmoQxgGy                    				AC3554				5				LB
JDPs                        				AC3554				6				UB
yEAZkyNnp                   				AC3554				7				UB
AJBLEModOs                  				AC3554				8				SL
omSEHiomvQEft               				AC3554				9				SU
LmQXARf                     				AC3554				10				LB
zTCNVyU                     				AC3554				11				LB




PNR Number: 22517_20221101_0_2670_6				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

yqcfvLq                     				SL2670				6				UB
qEj                         				SL2670				7				SL
WSRthlpzHiACEeCW            				SL2670				8				SU
EIUEDD                      				SL2670				9				LB
KSgSzbnpl                   				SL2670				10				MB
NZbc                        				SL2670				11				UB
Fk                          				SL2670				12				LB
lDcbiKuvi                   				SL2670				13				MB
VfWTB                       				SL2670				14				UB
GTJzgrNwh                   				SL2670				15				LB
IfsUu                       				SL2670				16				MB
cfLYrZnIMAn                 				SL2670				17				UB
E                           				SL2670				18				SL
aczreFhJzl                  				SL2670				19				SU
CVoELim                     				SL2670				20				LB
w                           				SL2670				21				MB
UjIt                        				SL2670				22				UB
fTxuokKHgHe                 				SL2670				23				LB
xUzlxuCSODNP                				SL2670				24				MB
ApLXtRilrY                  				SL2671				1				LB




PNR Number: 4652_20221101_0_2536_21				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

e                           				SL2536				21				MB
EYAGgndxpxl                 				SL2536				22				UB
uzKUKnPAqkJFWZZ             				SL2536				23				LB
LEDiTllobYSqvl              				SL2536				24				MB
HsSWpvxvFWoWSX              				SL2537				1				LB
nIIdDIsIbZKyj               				SL2537				2				MB
s                           				SL2537				3				UB
dxRaRbuFphwD                				SL2537				4				LB
jjIWirT                     				SL2537				5				MB
RfAaRdxmMSXiet              				SL2537				6				UB
LMeZfGbtd                   				SL2537				7				SL
eJsvsZK                     				SL2537				8				SU
LvNlhCU                     				SL2537				9				LB




PNR Number: 22517_20221101_1_3583_2				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

tliHGVGJ                    				AC3583				2				SL
yU                          				AC3583				3				SU
YCZaGgbhLiqZNXb             				AC3583				4				LB
x                           				AC3583				5				LB
tlpzEcUFXxEDCo              				AC3583				6				UB
ThqyWHDPO                   				AC3583				7				UB
xfMkpkiK                    				AC3583				8				SL
VCtNJbnGzfwxZZ              				AC3583				9				SU
nOamziNjaMw                 				AC3583				10				LB
gxroUya                     				AC3583				11				LB
njWFzfJeXb                  				AC3583				12				UB
weZxoXya                    				AC3583				13				UB
Wsy                         				AC3583				14				SL
cbwP                        				AC3583				15				SU
h                           				AC3583				16				LB
fihZ                        				AC3583				17				LB
GllFKzGyFwtCEbU             				AC3583				18				UB
fmJmOBNyYTEO                				AC3584				1				UB
JcvFoEMSPVDzPVY             				AC3584				2				SL
pNEGYtMywTRRLK              				AC3584				3				SU
RzlbBQEoY                   				AC3584				4				LB
VDaiHwHBYUiKAFBD            				AC3584				5				LB
WJZaGXoGtUhMJrWh            				AC3584				6				UB
pdkrPqtmxAvij               				AC3584				7				UB
merutan                     				AC3584				8				SL




PNR Number: 22517_20221101_1_3593_3				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

WrwwVlLpO                   				AC3593				3				SU
vWrwIt                      				AC3593				4				LB
aIIbscwGt                   				AC3593				5				LB
IxemYgHpSXn                 				AC3593				6				UB
JJ                          				AC3593				7				UB
uydVqlj                     				AC3593				8				SL
TFjSBkpKdXABT               				AC3593				9				SU
kYhjlgWcZy                  				AC3593				10				LB
LpW                         				AC3593				11				LB
lDddgpJo                    				AC3593				12				UB
bjboSaBpbw                  				AC3593				13				UB
A                           				AC3593				14				SL
NIEqXkr                     				AC3593				15				SU
ED                          				AC3593				16				LB
alOUoshZMzhR                				AC3593				17				LB
Q                           				AC3593				18				UB
jobcJozBdId                 				AC3594				1				UB
aqUlZTGftxWJx               				AC3594				2				SL
